event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
2623,183,Manchester United,away, 45 ,Substitution, Scott McTominay , Fred 
2624,183,Manchester United,away, 60 ,Substitution, Anthony Elanga , Jadon Sancho 
2625,183,Brentford,home, 62 ,Substitution, Vitaly Janelt , Josh Dasilva 
2626,183,Brentford,home, 73 ,Substitution, Yoane Wissa , Bryan Mbeumo 
2627,183,Brentford,home, 74 ,Substitution, Shandon Baptiste , Mathias Jensen 
2628,183,Brentford,home, 80 ,Substitution, Mads Sørensen , Aaron Hickey 
2629,183,Brentford,home, 80 ,Substitution, Frank Onyeka , Christian Nørgaard 
2630,183,Manchester United,away, 82 ,Yellow card, Scott McTominay ,
2631,183,Manchester United,away, 87 ,Substitution, Donny van de Beek , Christian Eriksen 
2632,183,Manchester United,away, 89 ,Yellow card, Marcus Rashford ,
2633,183,Manchester United,away, 93 ,Yellow card, Bruno Fernandes ,
2634,184,Leeds,away, 28 ,Substitution, Daniel James , Patrick Bamford 
2635,184,Leeds,away, 43 ,Yellow card, Jack Harrison ,
2636,184,Leeds,away, 45 ,Yellow card, Rasmus Kristensen ,
2637,184,Leeds,away, 46 ,Goal, Rodrigo Moreno , Jack Harrison 
2638,184,Leeds,away, 60 ,Goal, Rodrigo Moreno , Pascal Struijk 
2639,184,Southampton,home, 61 ,Substitution, Adam Armstrong , Mohamed Elyounoussi 
2640,184,Southampton,home, 62 ,Substitution, Joe Aribo , Stuart Armstrong 
2641,184,Southampton,home, 70 ,Substitution, Sékou Mara , Jan Bednarek 
2642,184,Southampton,home, 72 ,Goal, Joe Aribo , Adam Armstrong 
2643,184,Southampton,home, 78 ,Yellow card, Mohammed Salisu ,
2644,184,Southampton,home, 81 ,Goal, Kyle Walker-Peters , Sékou Mara 
2645,184,Leeds,away, 84 ,Substitution, Mateusz Klich , Jack Harrison 
2646,184,Leeds,away, 84 ,Substitution, Luis Sinisterra , Daniel James 
2647,184,Leeds,away, 88 ,Substitution, Adam Forshaw , Marc Roca 
2648,184,Southampton,home, 91 ,Substitution, Jack Stephens , Moussa Djenepo 
2649,184,Leeds,away, 93 ,Yellow card, Brenden Aaronson ,
2650,185,Bournemouth,away, 5 ,Yellow card, Jack Stacey ,
2651,185,Manchester City,home, 19 ,Goal, Ilkay Gündoğan , Erling Haaland 
2652,185,Manchester City,home, 31 ,Goal, Kevin De Bruyne , Phil Foden 
2653,185,Manchester City,home, 37 ,Goal, Phil Foden , Kevin De Bruyne 
2654,185,Manchester City,home, 45 ,Substitution, Jack Grealish , Phil Foden 
2655,185,Bournemouth,away, 57 ,Yellow card, Chris Mepham ,
2656,185,Bournemouth,away, 63 ,Substitution, Junior Stanislas , Ryan Christie 
2657,185,Bournemouth,away, 63 ,Substitution, Philip Billing , Lewis Cook 
2658,185,Manchester City,home, 64 ,Substitution, John Stones , Rúben Dias 
2659,185,Manchester City,home, 65 ,Substitution, Bernardo Silva , Ilkay Gündoğan 
2660,185,Manchester City,home, 74 ,Substitution, Julián Álvarez , Erling Haaland 
2661,185,Manchester City,home, 79 ,Own goal, Jefferson Lerma , Own goal 
2662,185,Bournemouth,away, 80 ,Substitution, Marcos Senesi , Marcus Tavernier 
2663,185,Manchester City,home, 82 ,Substitution, Rico Lewis , Kyle Walker 
2664,185,Bournemouth,away, 90 ,Substitution, Jamal Lowe , Kieffer Moore 
2665,185,Bournemouth,away, 91 ,Yellow card, Adam Smith ,
2666,186,Leicester,away, 16 ,Yellow card, Wesley Fofana ,
2667,186,Arsenal,home, 23 ,Goal, Gabriel Jesus , Granit Xhaka 
2668,186,Arsenal,home, 35 ,Goal, Gabriel Jesus ,
2669,186,Leicester,away, 53 ,Own goal, William Saliba , Own goal 
2670,186,Arsenal,home, 55 ,Goal, Granit Xhaka , Gabriel Jesus 
2671,186,Leicester,away, 63 ,Substitution, Dennis Praet , Youri Tielemans 
2672,186,Leicester,away, 63 ,Substitution, Patson Daka , Daniel Amartey 
2673,186,Leicester,away, 70 ,Substitution, Kelechi Iheanacho , Jamie Vardy 
2674,186,Leicester,away, 74 ,Goal, James Maddison , Kelechi Iheanacho 
2675,186,Arsenal,home, 75 ,Substitution, Takehiro Tomiyasu , Ben White 
2676,186,Arsenal,home, 75 ,Goal, Gabriel Martinelli , Gabriel Jesus 
2677,186,Arsenal,home, 77 ,Substitution, Kieran Tierney , Olexandr Zinchenko 
2678,186,Arsenal,home, 84 ,Substitution, Emile Smith-Rowe , Bukayo Saka 
2679,186,Arsenal,home, 84 ,Substitution, Edward Nketiah , Gabriel Jesus 
2680,186,Arsenal,home, 90 ,Yellow card, Takehiro Tomiyasu ,
2681,187,Newcastle United,away, 22 ,Yellow card, Allan Saint-Maximin ,
2682,187,Brighton,home, 34 ,Yellow card, Alexis Mac Allister ,
2683,187,Newcastle United,away, 58 ,Yellow card, Joelinton ,
2684,187,Brighton,home, 58 ,Yellow card, Solomon March ,
2685,187,Brighton,home, 65 ,Substitution, Enock Mwepu , Adam Lallana 
2686,187,Brighton,home, 74 ,Substitution, Kaoru Mitoma , Solomon March 
2687,187,Newcastle United,away, 75 ,Substitution, Jacob Murphy , Allan Saint-Maximin 
2688,187,Brighton,home, 75 ,Substitution, Tariq Lamptey , Leandro Trossard 
2689,187,Newcastle United,away, 76 ,Substitution, Sean Longstaff , Joe Willock 
2690,187,Newcastle United,away, 87 ,Substitution, Christopher Wood , Callum Wilson 
2691,187,Newcastle United,away, 93 ,Yellow card, Fabian Schär ,
